program_id,program_name,country,city,latitude,longitude,program_type,key_benefits,eligibility,operator,status,official_url,sources,confidence,last_verified
ARC-PROG-668,BOCOD — Boosting Continuity and Digitalisation of Rural Region Businesses (Interreg NPA 2025-2028; Westfjords + East Iceland rural SME succession/digital programme),Iceland / Finland / Ireland (transnational; Icelandic delivery in Vestfirðir & Austfirðir),"Ísafjörður (Vestfjarðastofa partner office); lead partner Cork, Ireland",66.0753,-23.1328,EU/EEA Interreg Northern Periphery & Arctic transnational cooperation project (free technical assistance + training for rural SMEs),"Total project budget EUR 1.499M of which EUR 974,736.04 is NPA (ERDF + EEA/Norwegian) programme funding; Vestfjarðastofa's own share EUR 100,000; delivers at no cost to rural micro/small enterprises: mapped inventory of existing support schemes (100+ national/regional/EU instruments analysed for gaps), a living roadmap for digitalisation and business continuity, digital-skills training and mentoring, and pilot mechanisms for business transfer/succession planning so firms are bought and continued rather than closed; three work packages — WP1 resource mapping (MTU Hincks Centre, IE), WP2 targeted digital training (Lapland University of Applied Sciences, FI), WP3 business-continuity/transfer pilots (Business Joensuu Ltd, FI); first transnational meeting 26-28 Aug 2025 at University of Oulu (Kerttu Saalasti Institute / MicroENTRE) with stakeholder input, surveys, focus groups and interviews feeding the 2025-2026 outputs; builds on the earlier Interreg NPA 'Eboost' project. For trade-lane intelligence: successor shortage is the binding constraint on Arctic coastal/port service businesses (fish processing, harbour logistics, guiding, retail) — BOCOD is the instrument that keeps those nodes operating rather than transferring ownership out of the region.","Rural and sparsely-populated-area micro and small enterprises (plus the organisations that support them) in the programme's Icelandic regions (Vestfirðir via Vestfjarðastofa, Austfirðir via Austurbrú), Finnish North Karelia/Ostrobothnia/Lapland and Irish Munster; participation is via the regional development offices' training and transfer-support activities rather than a competitive grant call.","Munster Technological University — Hincks Centre for Entrepreneurship Excellence (lead partner, Cork IE); partners University of Oulu, Business Joensuu Ltd, Lapland University of Applied Sciences (FI), Vestfjarðastofa and Austurbrú (IS)",Active — 2025-2028 (virtual kick-off 2 April 2025),https://www.interreg-npa.eu/projects/bocod/home/,"https://www.interreg-npa.eu/projects/bocod/home/about-the-project/ (OFFICIAL Interreg NPA programme project record: partners, WP structure, 2025-2028) | https://hincks.mtu.ie/bocod (lead-partner page: total budget EUR 1.499M, NPA funding EUR 974,736.04, partner list incl. Vestfjarðastofa & Austurbrú) | https://www.vestfirdir.is/is/verkefni/atvinnuthroun-og-nyskopun/bocod (OFFICIAL Icelandic regional development office page: BOCOD 2025-2028, Vestfjarðastofa share EUR 100,000, digital training + succession support, educational center Vestfjarða as collaborator) | https://www.oulu.fi/en/news/bocod-project-strengthen-continuity-rural-businesses-finland-ireland-and-iceland (partner university release, 16 Apr 2025, EUR 1.5M total)",93,2026-09-03
ARC-PROG-669,"DKP Arktika — Long-Term Complex Development Plans of 15 Arctic Cities & Agglomerations to 2035 (516 measures, RUB 2.9T; implementation phase launched 2026)",Russia,"Moscow (Minvostokrazvitiya / KRDV / Vostokgosplan HQ; agglomerations: Murmansk, Kirovsk-Apatity, Monchegorsk, Dikson, Norilsk-Dudinka, Bilibino, Pevek, Naryan-Mar, Kem-Belomorsk, Tiksi-Naiba, Salekhard-Labytnangi, Novy Urengoy, Noyabrsk, Vorkuta, Arkhangelsk)",55.7558,37.6173,Federal urban-development investment programme (master-plans + complex plans),"RUB 2.9T total to 2035 across 516 measures: ~RUB 1.74T (60%) extra-budgetary investment, RUB 555B federal budget (RUB 313B by 2030), RUB 598B regional budgets; >RUB 70B federal earmarked for 2026-2028 (67B planned, covering ~half of federal need for the cycle); 45 measures embedded in 5 national programmes worth RUB 113B; RUB 30B special treasury infrastructure credits + RUB 30B from write-off of 2/3 of AZRF regions' budget-loan debt; dedicated accessible-rental-housing fund RUB 5.4B; ZATO renovation extended to 2030 and to all Arctic regions with military garrisons (RUB 10B/yr); construction/modernisation of 100+ objects already underway, 33 completed; new master-plans in development for Khatanga and Beryozovsky/Beloyarsky districts (KhMAO); priorities per resident polls: healthcare 57%, utilities 43%, roads 39%, housing 36%; includes Pevek Zaliv Krasta airport (due Dec 2026), Ray-Iz ski resort (Salekhard agglomeration), Norilsk-Dudinka 31-measure plan","Territorial: 15 anchor Arctic agglomerations of the AZRF (Federal Law 193-FZ zone); funding flows via Minvostokrazvitiya, KRDV, Vostokgosplan and regional budgets; business participation through construction/services concession and off-budget project co-financing",Government of Russia / Minvostokrazvitiya (lead) with KRDV + FANU Vostokgosplan; oversight by State Commission on Arctic Development (Trutnev) + State Council commission 'NSR & Arctic' (Chibis),"ACTIVE — approved autumn 2025, implementation phase started 2026; main budget flows from 2027",https://arctic.gov.ru/2026/03,arctic.gov.ru/2026/03 OFFICIAL-RU-GOV + arctic.gov.ru/feed OFFICIAL-RU-GOV + interfax.ru/russia/1085635 + goarctic.ru/work/v-azrf-dlya-15-opornykh-aglomeratsiy-sformirovany-master-plany-i-nachalas-ikh-realizatsiya + spbvedomosti.ru/news/country_and_world/master-plany-v-arkticheskikh-regionakh-nachalis-masshtabnye-raboty-po-ikh-realizatsii + ruscable.ru 12-Mar-2026 + ob-yasnyaem.rf (State Council commission),94,2026-09-03
ARC-PROG-670,Greenland Uranium Act (Act No. 20 of 1 Dec 2021) — ban on uranium investigation/exploration/exploitation + 100 ppm by-product ceiling (zero-tolerance reinstated),Greenland,Nuuk (Inatsisartut / Naalakkersuisut seat),64.1814,-51.6941,Mining-sector legislative regime (investment gate),"Prohibits preliminary investigation, exploration and exploitation of uranium AND any non-uranium mineral project whose average uranium content of the total resource exceeds 100 ppm by weight (Sec.1); government may extend the ceiling to other radioactive elements; violations punishable by fines, corporate criminal liability under Ch.5 of the Greenland Criminal Code; government may restrict/revoke existing mineral licences; direct legal basis for Naalakkersuisut's 9 Jun 2023 formal rejection of the Kuannersuit/Kvanefjeld REE+U exploitation licence (ETM/Greenland Minerals) and the company's ongoing DKK 15B (~USD 2.2B / A$3.3B) compensation arbitration in Denmark; shapes all rare-earth investment screening in Greenland since Dec 2021. LITIGATION MILESTONE 01-Sep-2026: High Court of Greenland ruled predominantly in favour of subsidiary Greenland Minerals A/S on which Greenlandic defendants remain parties to the Kvanefjeld proceedings — all defendants stay in except Inatsisartut (Parliament, defendant 7) and the Self-Government (defendant 8), with the court holding (per established Danish practice) that challenges to the lawfulness of enacted legislation and related damages claims must be directed against the executive branch, so Naalakkersuisut (Government of Greenland) remains a defendant; merits phase cleared: defendant responses on the merits due 27-Oct-2026, parties to advise anticipated oral-hearing duration by 10-Nov-2026, hearing could be scheduled as early as autumn 2027 or H1-2028; parallel Danish litigation against the Danish Government unaffected, remains pending but paused","All mineral-rights applicants and licence-holders in Greenland; uranium-bearing REE deposits (Kvanefjeld, Kringa, Motzfeldt Centre) effectively excluded from exploitation licensing while Act is in force",Inatsisartut (Parliament) / Naalakkersuisut (Government); administration by the Ministry of Minerals & Energy (Tusagassarfik),"IN FORCE since 2 Dec 2021 (passed 9 Nov 2021); reinstates the zero-tolerance policy lifted by Act No. 25 of 18 Dec 2013; GMAS v. Greenland litigation: procedural ruling for claimant 01-Sep-2026, merits responses due 27-Oct-2026, hearing likely autumn 2027-H1 2028",https://www.loc.gov/item/global-legal-monitor/2022-01-02/greenland-ban-on-uranium-mining-enters-into-force,"loc.gov Global Legal Monitor OFFICIAL-US-LIBRARY-OF-CONGRESS + americanbar.org NR&E 2026-Winter 'Testing Greenland's Legal Autonomy to Regulate Minerals' (cites Act No. 20 of Dec 1 2021 + Act No. 25 of Dec 18 2013) + wise-uranium.org/uregmor.html (regulatory register, updated 5-Nov-2025) + greenleft.org.au ETM DKK 15B claim / 9-Jun rejection. 01-Sep-2026 HIGH COURT OF GREENLAND RULING: https://www.listcorp.com/asx/etm/energy-transition-minerals-ltd/news/legal-update-3400348.html (OFFICIAL-COMPANY ASX Legal Update: High Court of Greenland decided 1-Sep-2026 which Greenlandic defendants remain parties) + https://kalkine.com.au/news/announcements/energy-transition-minerals-wins-court-ruling-on-defendants-in-kvanefjeld-project-litigation (independent: defendant 7/8 exclusion detail, merits responses 27-Oct-2026, hearing-duration advice 10-Nov-2026, hearing autumn 2027/H1-2028, Danish litigation paused) + https://www.theglobeandmail.com/investing/markets/stocks/GDLNF/pressreleases/4412936/etm-wins-key-procedural-ruling-in-greenland-kvanefjeld-dispute (independent: executive-branch authorities incl. Government of Greenland remain defendants, merits phase cleared) + https://www.tradingview.com/news/reuters.com,2026:newsml_FWN44T0JF:0-energy-transition-minerals-says-high-court-of-greenland-issued-decision-on-kvanefjeld-project-defendants (Reuters wire 01-Sep-2026); NAME DISAMBIG: Kvanefjeld/Kuannersuit (ETM, uranium-bearing, blocked) != Tanbreez (Critical Metals Corp, ARC-FAC-393) != Sarfartoq (Greenland Mines, ARC-FAC-330)",96,2026-09-05
ARC-PROG-671,State Commission on Arctic Development (Государственная комиссия по вопросам развития Арктики) — standing Government commission chaired by Deputy PM Trutnev (arctic.gov.ru portal),Russia,"Moscow, Krasnopresnenskaya nab. 2 (Government complex)",55.7558,37.6173,Regulatory / institutional coordination body (Arctic policy),"Standing commission of the Government of Russia for Arctic policy: full sessions + presidium chaired by Deputy PM–Presidential Plenipotentiary Envoy to the Far East Yuri Trutnev; issues binding instructions to federal ministries and regional governors on AZRF development, master-plan/ДКП financing, northern supply (план северного завоза 2026-2028), Trans-Arctic Transport Corridor formation, NSR cargo targets 70-110 Mt by 2030; supervises consolidation of the Fundamentals of State Arctic Policy + Strategy 2035 into a single Strategy to 2050 (updated draft due within 2-3 months per Jul-2026 session); runs ANO Information-Analytical Centre publishing the 'Arctic in the Mirror of the Media' digest; reports directly to President Putin (April 2026 Kremlin session)","Federal executive bodies, AZRF regional governors, KRDV/Vostokgosplan as accountable executors; investors engage indirectly via commission instructions and the state-services portal",Government of Russia (apparatus: ANO IATs 'Goskomissiya'); official portal arctic.gov.ru,ACTIVE — regular sessions through 2026 (28-Jul-2026 Trutnev statement on Trans-Arctic corridor),https://arctic.gov.ru,"arctic.gov.ru OFFICIAL-RU-GOV-PORTAL + government.ru/department/452 OFFICIAL-RU-GOV (commission page: Presidium sessions, Arctic single subsidy) + arctic.gov.ru/2026/04 (Kremlin report, strategy-to-2050 consolidation)",93,2026-09-03
ARC-PROG-672,Innovasjon Norge green-financing instruments — Statsbudsjett 2026 regime change (Grønn industrifinansiering cut to NOK 4.1B; zero-emission ship risk-loan scheme paused; Grønt investeringstilskudd abolished; Siva incubator/næringshage programmes transferred to IN),Norway,"Oslo (Innovasjon Norge HQ, Grev Wedels Plass 9; national scheme incl. Arctic regions Nordland/Troms/Finnmark)",59.9139,10.7522,State budget regime change to national green business-finance instruments,"2026 budget cuts to Innovasjon Norge instruments: total NFD appropriation ~NOK 2.8B; grants+risk-loan loss provisions+innovation-contract frames reduced NOK 94M (startups: no more pre-study/feasibility grants, projects must be more mature + combine with SkatteFUNN); environmental technology scheme (Miljøteknologiordningen) cut NOK 72M; Grønt investeringstilskudd (green investment grant, NOK 100M) abolished; Grønn industrifinansiering large-loan lending frame cut from NOK 5B to NOK 4.1B; the risk-loan scheme for low- and zero-emission ships (Risikolåneordningen for lav- og nullutslippsskip, NOK 400M frame) put on PAUSE — direct impact on Arctic/coastal shipping decarbonisation financing; næringshage (business park) + inkubator programmes moved from Siva to Innovasjon Norge with 12 FTEs; ~NOK 600M still available 2026 across innovasjonskontrakter, miljøteknologiordninga, bioøkonomiordninga and pilot-t smart-transport grants","Norwegian SMEs and startups seeking IN innovation grants, green-industry loans or shipping risk loans in 2026 — note tightened 2026 prioritisation: companies with demanding tech-development runs, high R&D intensity, IP as core value driver, high-risk/high-growth potential; early-idea-stage applicants must use regional funds or SkatteFUNN instead",Innovasjon Norge (state agency; owner Nærings- og fiskeridepartementet),ACTIVE (2026 budget year regime),https://www.innovasjonnorge.no/nyhetsartikkel/statsbudsjettet-2026:-forslag-til-kutt-i-lan-og-tilskudd-til-grundere-og-bedrifter,"https://www.innovasjonnorge.no/nyhetsartikkel/statsbudsjettet-2026:-forslag-til-kutt-i-lan-og-tilskudd-til-grundere-og-bedrifter (OFFICIAL-IN 2025-10-15) + https://www.regjeringen.no/no/aktuelt/endrer-og-strammer-inn-det-naringsrettede-virkemiddelapparatet/id3124184 (OFFICIAL-GOV, NOK 2.8B NFD frame) + https://sildre.as/strammere-rammer-hos-innovasjon-norge-slik-pavirkes-stotteordningene (5B->4.1B + ship risk-loan pause) + https://igaidi.no/2026-01-19/viktige-endringer-i-tilskuddsordningene-hos-innovasjon-norge (2026 prioritisation rules); NAME-DISAMBIG: distinct from ARC-PROG-291 Miljøteknologiordningen general scheme description, ARC-PROG-170 Grønn plattform 2026 consortium call, ARC-PROG-416 EEA/Norway Grants green-industry scheme and ARC-PROG-365/366 Siva incubator/naeringshage programmes (this row records their 2026 transfer to IN)",90,2026-09-03
ARC-PROG-673,"USDOT/MARAD Port Infrastructure Development Program (PIDP) FY2026 national NOFO — USD 488.628M, final IIJA round",USA,"Washington, DC (MARAD/USDOT; national program incl. Arctic/Aleutian ports)",38.9072,-77.0369,"Federal competitive port-infrastructure grant (MARAD, IIJA 5-yr USD 2.25B program)","FY2026 total funding USD 488,628,000 = USD 450M IIJA FY2026 apportionment + FY2026 Appropriations Act USD 103.33M (of which USD 38.628M discretionary); final year of the IIJA PIDP five-year cycle (2022-2026); eligible activities: planning + construction of port/seaport infrastructure incl. marine highways, intermodal connections, small-port and barge-facility projects; cost-share required but match waiver available (and non-contiguous states like Alaska get cost-benefit-analysis waivers — Alaska took USD 115.41M of the prior round, see ARC-PROG-134); Grant Opportunity ID MA-PID-26-001, applications due 1 June 2026 23:59:59 EDT",State governments; local governments; federally recognised Tribes and affiliated groups; U.S. territories (port sponsors and terminal operators as project beneficiaries),U.S. Department of Transportation / Maritime Administration (MARAD),ACTIVE (FY2026 round closed 2026-06-01; awards pending),https://www.maritime.dot.gov/PIDPgrants,"https://www.maritime.dot.gov/PIDPgrants (OFFICIAL-US-GOV, funding math 450M+103.33M=488.628M, NOFO + due date) + https://www.transportation.gov/rural/grant-toolkit/port-infrastructure-development-program-pidp (OFFICIAL-US-GOV, eligible applicants/activities, MA-PID-26-001); NAME-DISAMBIG: distinct from ARC-PROG-134 (FY2026 Alaska-specific award outcomes) — this is the national programme regime row — and from ARC-PROG-206 MARAD Small Shipyard Grant Program",95,2026-09-03
ARC-PROG-674,"Community Tourism Destination Development Fund (CTDDF) — Government of Yukon, CAD 1M/yr, Tier 1 max CAD 75K / Tier 2 max CAD 375K",Canada,"Whitehorse, YT",60.7155,-135.0539,Territorial annual competitive tourism grant (capital + non-capital),"Up to 75% of total project costs (non-capital) and 50% of eligible capital expenditures; Tier 1 budgets up to CAD 100K (max CAD 75K), Tier 2 budgets CAD 100,001-500,000 (max CAD 375K); ~CAD 1M fund envelope annually; special consideration for umbrella/partnership projects; intakes open Sep 1 (Tier 2 deadline Nov 2025, Tier 1 Jan 2026, possible second rounds)","Yukon-based businesses, First Nations governments, First Nations development entities, municipalities and not-for-profits; sustainable community/region tourism projects (accommodation, attractions, activities, amenities, destination development, market readiness)","Government of Yukon, Department of Tourism and Culture","Active (2025-26 cycle, annual fund)",https://yukon.ca/en/apply-community-tourism-development-funding,"yukon.ca CTDDF apply page OFFICIAL-CA-YUKON + tourism-fund.service.yukon.ca Tier1/Tier2 program pages OFFICIAL-CA-YUKON + canadabusinessgrants.com CAD 1M annual envelope; conf 95; VERIFIED; name-disambig from ARC-PROG-485 Yukon Community Development Fund (general CDF, max CAD 75K/90%) and ARC-PROG-560/262 CanNor Territorial Tourism Growth Package (federal) — this is the Yukon-run tourism-specific fund",95,2026-09-03
ARC-PROG-675,"Canada Foundation for Innovation (CFI) Northern Fund — CAD 25M over 5 years for northern research infrastructure (first awards CAD 10M incl. IOF, June 2026)",Canada,"Iqaluit, NU (first awards Iqaluit + Sanikiluaq)",63.7467,-68.5170,Federal research-infrastructure fund (capital + operating via Infrastructure Operating Fund),Up to CAD 25M over 5 years incl. O&M top-ups through IOF; funds up to 50% of eligible research-infrastructure costs; CAD 5M reserved for eligible not-for-profits in first 3 years; June 2026 first call total investment CAD 10M (CAD 5M Northern Fund + CAD 5M IOF): Qaujigiartiit Health Research Centre Iqaluit CAD 2.5M (new facility + patient-oriented research unit + digital upgrades) and Arctic Eider Society SIKU Indigenous-knowledge app Sanikiluaq CAD 2.5M,"Institutions whose research infrastructure serves the North: Yukon, NWT, Inuvialuit Settlement Region, Nunavut, Nunavik, Nunatsiavut; infrastructure must be located in-region; not-for-profit reserve stream for first 3 years","Canada Foundation for Innovation (Crown-created independent NFP, Budget Implementation Act 1997)","Active (rolling 5-yr program, first awards 2026-06-21)",https://www.innovation.ca/apply-manage-awards/funding-opportunities/northern-fund,"innovation.ca Northern Fund program page OFFICIAL + innovation.ca/news/northern-fund-june-2026 first-awards release OFFICIAL + finance.yahoo.com syndicated release 2026-06-21; conf 95; VERIFIED; name-disambig from Indigenous Community Infrastructure Fund ICIF (Crown-Indigenous, expired Mar 2025), ARC-PROG-118 Transport Canada Arctic Infrastructure Fund (dual-use transport, CAD 1B) and CanNor programs — this is CFI's dedicated northern research-infrastructure fund",95,2026-09-03
ARC-PROG-676,Enova SF shore-power & port-electrification support scheme (landstrøm) — state enterprise grant regime funding cruise/cargo/tanker shore power at Norwegian ports,Norway,"Oslo (Enova SF HQ), national scheme",59.9139,10.7522,State enterprise climate grant regime (port electrification / shore power),Case-by-case investment grants to port shore-power plants and onshore charging infrastructure; awarded examples: Port of Oslo NOK 20M Filipstadkaia cruise shore power (16 MW HV) + NOK 10M Sjursøya tanker/chemical/CO2 plant; Narvik NOK 10.7M cruise shore power (Plug Narvik); Larvik NOK 3.8M two freight quays (Kanalen +); Ålesund/Harstad/Vågan/Hadsel via Plug Nord; Enova also granted NOK 362M (Jun 2025) to 7 electric vessels + 4 charging facilities under its maritime programme,"Norwegian ports, municipalities and project companies (public or private) investing in shore power/OPS, electrification of quays and vessel charging; grants reduce emissions from berthed vessels",Enova SF (state enterprise under Royal Norwegian Ministry of Climate and Environment),"Active (ongoing scheme, multiple awards 2023-2026)",https://enova.no/stotte/energi-og-klimatiltak,"oslhavn.no Enova funding boosts shore power (Port of Oslo, official port company) + narvikhavn.no 10.7M Enova grant OFFICIAL-port + plugport.no Larvik NOK 3.8M + safety4sea.com NOK 362M Jun-2025 maritime package; conf 88; VERIFIED; name-disambig from ARC-PROG-651 single Narvik award row (this is the national scheme regime), ARC-PROG-441 Greenland shore power and ARC-PROG-378 Enova Hydrogen i fartøy vessel scheme",88,2026-09-03
ARC-PROG-677,Rosatom × New New Shipping 'Northern Sea Route Shipping Line' JV — Arc7 ice-class container ship programme for year-round Russia–China NSR service,Russia / China,"Moscow (Rosatom HQ) / Murmansk & Arkhangelsk (NW hub ports, pre-project container terminals) / Haikou (New New Shipping HQ)",55.7558,37.6173,State-corporation international shipping joint venture (ice-class fleet build + container line operation),"JV 'Northern Sea Route Shipping Line' completed under PRC jurisdiction end-2024 (intent agreement signed SPIEF 2024-06-06 by Rosatom Arctic envoy Vladimir Panov + New New Shipping chair Fang Yuxin); up to 5 Arc7 container ships planned — initial spec 4,400 TEU; OSK arctic container ship design ACCEPTED by AO 'Rosatom Arktika' 2026-03-11: LOA 255 m, 46 MW diesel-electric, 4,800+ TEU, two 15 MW propeller pods; LEDOCO reported building five ice-class container ships within the JV (Apr-2026); first vessel targeted in service by 2027; goal = year-round China–NW-Russia container line within 3 years; Murmansk/Arkhangelsk terminals would cut 7–8 days transit vs St Petersburg; eastern-sector icebreaker group to 5 ships; state support measures for Arc7 build under discussion. NOT a grant scheme — corporate JV; distinct from ARC-PROG-494 (Rosatom/Atomflot icebreaker+rescue fleet procurement) and ARC-PROG-017 (NSR navigation permit regime)",Not applicable (corporate JV); shippers gain new NSR liner capacity,Rosatom (AO Rosatom Arktika / FESCO perimeter) + Hainan Yangpu New New Shipping Co. Ltd,ACTIVE (JV formed; design accepted Mar-2026; hulls under construction at LEDOCO),https://atommedia.online/press-releases/rosatom-podpisal-soglashenie-s-kitajs,atommedia.online Rosatom official press office 2024-06-06 + atommedia.online 2026-03-11 design-acceptance release + interfax.ru/business/1031750 + kommersant.ru/doc/7800868 + korabel.ru 2026-04-13 five-Arc7 report + paluba.media/news/211052 + portnews.ru/news/378264,93,2026-09-03
ARC-PROG-678,Federal project 'Razvitie Bolshogo Severnogo Morskogo Puti' (Greater NSR Development) — national project 'Efficient Transport System' 2025–2030,Russia,"Moscow (Mintrans federal project office; corridor Kara Gate–Cape Dezhnev ~5,600 km)",55.7558,37.6173,Federal budget programme (NSR year-round transport corridor + fleet construction),"~RUB 138 billion budgeted 2026–2028 (RT citing project materials); creates year-round transport corridor linking NW Russia and the Russian Far East with regular cargo shipments; FP scope per official statements: 14 emergency-rescue vessels + 4 nuclear icebreakers (Project 22220 Arktika/Sibir/Ural/Yakutia in service, Chukotka/Leningrad under build; Project 10510 Lider in build) + 4 diesel icebreakers + 1 nuclear technical-service vessel; port & navigation-hydrographic and satellite infrastructure modernisation; supports северный завoz delivering 3.2 Mt/yr to 25 regions; official indicator methodology published by Rosstat (FP1302). Successor to the 2022-era FP 'Severnyy Morskoy Put'/'Sevmorput-2030' budget line; distinct from ARC-PROG-541 (NSR 5-yr transport master plan) and ARC-PROG-494 (fleet procurement row) — this is the federal project regime itself","Federal execution; Arctic/Far East regions, port users and cargo owners benefit via Rosatom NSR services",Mintrans of Russia + Rosatom (NSR infrastructure operator since 2018),"ACTIVE (national project 2025–2030, first-year results reported Apr-2026)",https://transport.gov.ru/national-project/razvitie-bolshogo-severnogo-morskogo-puti,transport.gov.ru OFFICIAL + национальныепроекты.рф/new-projects/transport/bolshoj-sevmorput OFFICIAL + rosstat.gov.ru/storage/mediabank/FP1302_N.htm OFFICIAL + russian.rt.com/russia/article/1597349 (RUB 138B 2026-28) + goarctic.ru Voronina (fleet composition),95,2026-09-03
ARC-PROG-679,Rosatom × DP World logistics JV on OOO 'Globalnaya Logistika' base — FESCO transport group integration into a global logistics operator (51% RU / 49% UAE),Russia / UAE,Vladivostok (DVMP/FESCO HQ) / Moscow (Rosatom) / Dubai (DP World),43.1154,131.8855,Cross-border state-corporation ↔ port-operator joint venture (approval-gated transaction regime),"Announced 2026-03-27: Rosatom + DP World JV integrating transport group FESCO; Rosatom contributes 92.5% of JSC DVMP shares + large container fleet, DP World enters with cash for 49% while Russian side keeps 51% control; vehicle OOO 'Globalnaya Logistika' registered 2025-12-24, headed by Rosatom business-development director Ekaterina Lyakhova (ex-UK Delo); FAS cleared acquisition of the remaining 49% (Izvestia/logirus); Government commission approved JV creation (pravo.ru via ABN; nplaw 2026-08-18 notes separate approval tracks); Rosatom press service confirmed binding documentation in negotiation (details commercial secret); DP World operates 300+ business units in 76 countries; complements the 2023 Rosatom–DP World 'Mezhdunarodnaya Konteynernaya Logistika' (MKL) NSR-transit JV — this new JV is the FESCO-integration vehicle, distinct from MKL and from ARC-PROG-677 (New New Shipping Arc7 JV)",Corporate transaction requiring FAS + government-commission approvals; vgudok estimates deal perimeter ~RUB 160B,Rosatom + DP World (base: transport group FESCO / DVMP),IN PROGRESS (FAS cleared; government commission approved scheme; closing pending),https://pravo.ru/news/265342,pravo.ru news/265342 (cites Rosatom press service + RBC + ABN) + logirus.ru FAS-clearance report (Izvestia) + primamedia.ru/news/2442881 + biz.liga.net 2026-03-27 + nplaw.ru 2026-08-18 + vgudok.ru 2026-08-20,90,2026-09-03
ARC-PROG-680,Royal Arctic Line A/S exclusive sea-cargo concession — state-owned supply lifeline for all maritime freight to/from and between Greenland towns and settlements,Greenland,"Nuuk (HQ) + 13 terminals (Nuuk, Sisimiut, Ilulissat, Aasiaat, Maniitsoq, Qaqortoq, Narsaq, Paamiut, Nanortalik, Qasigiannguit, Upernavik, Uummannaq, Tasiilaq)",64.1834,-51.7213,State-owned exclusive concession regime (security-of-supply obligation),"100% owned by the Government of Greenland (Naalakkersuisut); exclusive concession since 1993 spin-off from KNI (lineage: Royal Greenland Trading Department, 200+ years); concession conditions bind frequency, capacity and security of supply for every town on both West and East coasts; runs harbour operations + lighthouses via subsidiary Royal Arctic Havneservice across the 13 largest ports; ~150 government-owned port facilities nationwide — RAL covers towns, KNI Pilersuisoq the smaller settlements; Nuuk/Sisimiut/Aasiaat process ~70% of national cargo (~1M m3/yr); fleet of 10 ice-strengthened self-loading container vessels at highest Baltic ice class; 735 employees + offices in Aalborg/Aarhus with stevedoring; 2024 result DKK 6M pre-tax with investment plans for new vessels, barges and modern cargo handling; governed by Grp's corporate-governance document of 2024-10-07; mine logistics via Arctic Base Supply (RAL/Norsea co-owned). NOT to be confused with Royal Greenland A/S (state seafood company) or Arctic Umiaq Line (RAL's coastal passenger subsidiary); distinct from ARC-PROG-422 Ittoqqortoormiit harbour study and ARC-PROG-441 shore-power programme — this is the concession regime itself",All shippers to/from Greenland under public-service obligation; mineral/industry logistics via Arctic Base Supply,Royal Arctic Line A/S (Government of Greenland),ACTIVE,https://www.ral.gl/en/royal-arctic-line-a-s,"ral.gl/en/royal-arctic-line-a-s OFFICIAL-STATE-OWNED + ral.gl 2024 annual-results release OFFICIAL + en.wikipedia.org/wiki/Royal_Arctic_Line + isaaffik.org Arctic gateway registry (institutional) + unisco.com Greenland port profile (~150 facilities, 70% cargo)",92,2026-09-03
ARC-PROG-681,"Program rеновации ЗАТО — Renovation of Closed Military Towns (Arctic tranche: RUB 30B 2024-26 for 28 ЗАТО + RUB 31.8B / 148 events 2027-30, extended to all Arctic regions with military bases)",Russia,Murmansk (programme covers 28 ЗАТО & settlements of Murmansk & Arkhangelsk oblasts; extension to all Arctic regions hosting military formations),68.9585,33.0827,Federal renovation programme (social infrastructure of closed administrative-territorial formations),"Developed per Presidential decision following Putin's 2023 Murmansk visit; 2024-2026 tranche RUB 30B federal budget covering 28 ЗАТО and settlements of Murmansk & Arkhangelsk oblasts at ~RUB 10B/yr since 2024; 2027-2030 extension (Presidential support confirmed): 148 events worth RUB 31.8B - capital repair of schools, culture/sport/health facilities, new social objects, apartment & road repair, landscaping; per Trutnev instruction (State Commission, Apr 2026) plan extended to 2030 and spread to all Arctic regions where military formations are dislocated; >100 objects already under construction/modernisation","Not an application grant - federal budget programme benefiting ЗАТО municipal entities and residents of Murmansk/Arkhangelsk oblasts (Olenegorsk, Severomorsk, Zvyozdny, Ostrovnoy, Vidyayevo, Zaozyorsk, Aleksandrovsk, Mirny etc.) and newly-added Arctic ЗАТО",Government of Russia - State Commission on Arctic Development (chair Yury Trutnev) + regional/municipal budgets,Active (2024-26 tranche in delivery; 2027-30 extension approved),https://arctic.gov.ru/2025/11,"arctic.gov.ru/2025/11 OFFICIAL-STATE-COMMISSION (RUB 30B 2024-26, 28 ЗАТО, 148 events RUB 31.8B 2027-30, Putin support) + arctic.gov.ru/2026/04 OFFICIAL-STATE-COMMISSION (RUB 10B/yr since 2024; extension to 2030 + spread to all Arctic regions with military formations; >100 objects) + government.ru/department/452 OFFICIAL-GOVERNMENT; conf 94 VERIFIED; name-disambig from ARC-PROG-671 (State Commission governance row) and ARC-PROG-669 (DKP 15-city master-plans) - this is the dedicated ЗАТО renovation programme",94,2026-09-03
