port_id,port_name,city_id,country,latitude,longitude,unlocode,max_depth_m,berth_count,cargo_handling_capacity_tonnes,ice_class_support,storage_area_sq_m,fuel_services,port_fees_usd,annual_vessel_calls,operator,ownership_type,sources,confidence,last_verified
ARC-PORT-140,Ísafjörður Pier Extension (new 500m pier — EUR 8M / ISK 1B; 190m→500m),ARC-CITY-063,Iceland,66.0755,-23.1080,ISISA,10.0,,,None (ice-free Westfjords harbour),,,,176,"Hafnir Ísafjarðarbæjar (Ísafjarðarhöfn, municipal harbour authority)",Municipal (Ísafjarðarbær municipality),"port.isafjordur.is (official Hafnir Ísafjarðarbæjar: Ísafjarðarhöfn Icelands 2nd-largest cruise port, 176 cruise calls planned May–Oct 2026, municipal harbour authority across Ísafjörður/Suðureyri/Flateyri/Þingeyri); cruiseeurope.com (Cruise Europe press: EUR 8M / ISK 1B pier extension increasing pier 190m→500m, 10m depth alongside, ships up to 330m berth directly instead of tendering, harbour master Hilmar Lyngmo); cruisemapper.com (independent: IKr 1B / EUR 8M, 190m→500m, 10m depth, 330m ships, cruise ~70% of port revenue) | GIS-QA densify 2026-09-08: Pier-extension offset from ISISA parent ARC-PORT-077",84,2026-09-08
ARC-PORT-142,Chaika Coal Terminal (Taymyr / Kara Sea),ARC-CITY-008,Russia,73.51,80.81,RUDIK,12.0,2,10000000,Arc4-Arc5,0,No (under construction),,,Severnaya Zvezda (AEON) / Roman Trotsenko,Private,"""mdpi.com/2077-1312/11/10/1902 (MDPI: planned first deep-water coal terminal in the Russian Arctic zone, >10M t/yr, part of Dixon seaport reconstruction); thebarentsobserver.com/industry-and-energy/one-of-russias-richest-men-mulls-big-investments-in-arctic-coal-and-infrastructure/117331 (Barents Observer: Chaika sea port/terminal on west coast Taymyr, Syradasayskoye coal project, ~35B RUB investment)""",80,2026-08-25
ARC-PORT-143,NorSea Polarbase Hammerfest (Rypefjord) — new Ro-Ro facility,ARC-CITY-017,Norway,70.66,23.6,NOHFT,10.0,3,0,,,1,Yes,,NorSea Group / Greencarrier Freight Services,Private,"""maritimejournal.com/new-ro-ro-facility-at-polarbase/973575.article (Maritime Journal: NorSea Group plans new Ro-Ro facility at Polarbase, Hammerfest); ramco.no/ramco-expands-in-the-north (Ramco/Rypefjord supply base, ~4km from Hammerfest); freightweek.org/..new-polarbase-facility.. (Greencarrier opens Polarbase office for ENI Norge)""",85,2026-08-25
ARC-PORT-144,Ny-Ålesund / Kings Bay Arctic Research Port,ARC-CITY-095,Norway (Svalbard),78.9167,11.9333,NONYK,6.0,2,50000,Research vessel / ice-strengthened support (no scheduled commercial icebreaking),45000,Yes (limited research-port depot),,~90 (research vessel calls),Kings Bay AS (Norwegian state-owned research company; Ny-Ålesund landowner/port operator),State-owned (Government of Norway),"kingsbay.no (OFFICIAL Kings Bay AS — owner/operator of Ny-Ålesund research port & logistics, ~17 staff, CEO Ole Charles Ryder Øiseth); npolar.no (OFFICIAL Norwegian Polar Institute — Ny-Ålesund/Sverdrup research infrastructure, research logistics); sysselmesteren.no (OFFICIAL Governor of Svalbard — Ny-Ålesund land-use management led by Kings Bay AS)",86,2026-08-26
ARC-PORT-146,Kemi Port (Ajos) Deepening & Quay Extension — NIB EUR 21M Green Transition,ARC-CITY-036,Finland,65.663578,24.530333,FIKEM,12,0,,Baltic ice class; year-round via icebreakers,,"Ship electrification (on-shore power), sewage, digitalisation",,,Kemin Satama Oy,Municipal port (City of Kemi),https://arcticeconomiccouncil.com/news/arctic-needs-action-not-just-words/ ; https://www.nib.int; OSM Photon landuse=industrial Kemin satama 65.663578/24.530333 (Ajos deep-water port peninsula); densify off ARC-PORT-027 town pin toward Ajos quay extension,88,2026-09-08
ARC-PORT-147,Naiba (Nayba) Deep-Water Port — Yakutia Trans-Arctic Transport Corridor Gateway,ARC-CITY-007,Russia,71.9000,128.5000,,14,,"Phase-1 1.5 Mt/yr (2028 target, incl 1.0 Mt liquid); 2035 plan 3.2 Mt/yr (incl 2.0 Mt liquid)",Laptev Sea Arctic ice class; planned all-weather deep-water terminal (NSR),,,,,Republic of Sakha (Yakutia) / Far East & Arctic Development Corporation (planned),"State (regional; planned); infranews.ru/logistika/71199 02-Sep-2026 (VEF-2026: MTK Mohe-Nayba agreement signed; per Minvostokrazvitiya: international combined border crossing with PRC + deep-water port Nayba + NEW railway Nizhny Bestyakh-Nayba ~1,300 km + line to Magadan ~1,670 km; investor/initiator Group VIS; Kristall Rosta fund president A. Galushka: pre-feasibility completed with Yakutia govt WITHOUT federal budget, international investor consortium forming); yk24.ru 2026-03 (route Changying-Dzhalinda-Skovorodino-Nizhny Bestyakh-Lena 1,734 km-Nayba; water leg to NSR 3,143 km = 2.5x shorter than Vladivostok-Tiksi 8,000 km; Tiksi-Nayba agglomeration long-term plan approved by RF government; Yakutia drafting project TES); spbvedomosti.ru (Northern Forum: cargo target ~20 Mt/yr within 10 yrs; Rosatom as NSR infrastructure operator; Rynevo-Skovorodino rail reconstruction + new Amur bridge + Lena bridge + Nizhny Bestyakh multimodal hub); bigasia.ru (Patrushev, Maritime Collegium: corridor work started; endpoints Mohe Heilongjiang - Nayba Laptev Sea, ~3,000 km) || TIMELINE UPDATE 05-Sep-2026 (ATL cycle): first cargo at Nayba expected 2028 — head of Yakutia A. Nikolaev, RIA Novosti interview at VEF 02-Sep-2026 (via pda.warandpeace.ru OFFICIAL Presidential Administration regional portal): ""active work underway on start of port construction; several agreements incl. port construction signed at VEF-2026; first stage hundreds of thousands of tonnes in 2028""; design schedule per neftegaz.ru (11-Oct-2025, Nikolaev at expanded RAS Regional Policy Council x Yakutia gov meeting): preparation 2026 / berth construction 2028 / commissioning 2029; paluba.media corroborates commissioning window 2028-2029; port capacity design: 2028 = 1.5 Mt/yr incl 1.0 Mt liquid, 2035 = 3.2 Mt/yr incl 2.0 Mt liquid; site: near s. Nayba, Bulunsky r-n, ~112 km from district centre, sheltered from set-down winds, draft ~10 m vessels accessible, direct river access to Kolyma/Indigirka/Vilyuy/Olenek/Anabar/Olekma/Lena/Yana; Yakutia plans to use Nayba port capabilities for ASMМ (small nuclear power plant) construction logistics (ulus.media tag); NAME-DISAMBIG: 2028 first-cargo = Phase-1 terminal only, distinct from full 20-30 Mt corridor cascade target (ARC-RAIL-009)","tass.com (OFFICIAL TASS: Naiba port to become key hub of Trans-Arctic Transport Corridor; Governor Aisen Nikolaev; Putin directive to form integrated Trans-Arctic Transport Corridor; deep-water terminal with NSR access; cooperation with Far East & Arctic Development Corporation); ulus.media (Yakutia regional news: approved Arctic plan targets Tiksi-Nayba agglomeration as NSR hub; by 2028 Moscow-Tiksi air service; by 2031 dedicated oil terminal ~RUB 7B; from 2035 cargo capacity target 10 Mt/yr; eastern gateway by 2040); russiaspivottoasia.com (independent: Naiba port as gateway to China via Lena/Yana/Kolyma river routes; Tiksi as priority AZRF territory). NAME DISAMBIG: distinct from ARC-PORT-006 Tiksi Sea Port & ARC-PORT-036 Tiksi East Port (existing Tiksi ports) — Naiba is a NEW proposed deep-water terminal in same Bulunsky/Laptev agglomeration; approx. geolocation 71.9N / 128.5E (Bulunsky District, Laptev Sea coast); eastrussia.ru/news/glubokovodnyy-port-postroyat-v-opornom-naselennom-punkte-yakutii- (OFFICIAL DFO-info-hub: Yakutia head A. Nikolaev — RUB 4.98B from federal budget for Phase 1 deep-water port construction; Tiksi-Nayba agglomeration master plan approved among 15 Arctic AZ hub-settlement plans to 2035; + polyclinic/hospital Tiksi, modular clinic Nayba, Tiksi school #2 rebuild, new Tiksi airport); prim.rbc.ru/prim/30/10/2025/6902a1e39a79477fa7318c96 (corroborates: RF govt plan approved 27-Oct-2025; 2026 start of proposals for China-Russia intermodal corridor Heilongjiang-Amur-Yakutia via Dzhalinda-Mohe border, Reikovo-Skovorodino-Neryungri-Nizhny Bestyakh rail, Lena waterway to NSR at Tiksi) || VEF-2026 PROJECT PRESENTATION 04-Sep-2026 (Vedomosti vedomosti.ru/business/articles/2026-09-04/1226153 + korabel.ru 04-Sep 10:16): phase-1 (pervaya ochered) construction cost RUB 10.6B; design throughput phase-1 1.5M t/yr; external financing need RUB 5.6B; natural depths Khar-Ulakh Bay 14 m enable any-type vessels; corridor int'l cargo est ~2M t/yr; solves absence of deep-water port in Eastern NSR sector before Vladivostok; preparatory work done (key PRC provinces/companies identified, transport-logistics model built). SCOPE DISAMBIG: 'ochered' 10.6B (Sep-2026 presentation) vs 'perviy etap ~5B' (korabel 28-Oct-2025) vs 30-60B phase-1 (Sivtsev 2024) — different scope definitions, latest presentation stands; watch Phase-1 documentation completion (ulus.media) + federal project inclusion + https://pda.warandpeace.ru/ru/news/view/210260 (OFFICIAL-PA-PORTAL 02-Sep-2026 Nikolaev/RIA: first cargo 2028) + https://neftegaz.ru/news/transport-and-storage/902885 (design schedule 2026 prep/2028 berths/2029 commissioning; capacity 1.5 Mt 2028 / 3.2 Mt 2035; 14 m depth) + https://paluba.media (commissioning 2028-2029 + tag: hydrographic survey of Nayba water area next year)",93,2026-09-05
ARC-PORT-148,Ura Guba (Ura Bay) - Murmansk LNG Reloading Terminal (Arctic LNG 2 OTC),ARC-CITY-001,Russia,69.16,33.42,,22,2,20000000,Yes (ship-to-ship via ice-class tankers; year-round),0,LNG transshipment / reloading (FSU-based),0,0,Arkticheskaya Perevalka (Novatek-TotalEnergies JV; TotalEnergies 10%),State/Private JV - floating FSU financed via Russian State Transport Leasing Co.; operated by Arctic Transshipment,Russian Government decree (RF gov); thebarentsobserver.com; lngprime.com; rcinet.ca/eye-on-the-arctic,VERIFIED,2026-08-26
ARC-PORT-149,Barentsburg Port (Arktikugol — Russia's active Svalbard coal/tourism port),ARC-CITY-093,Norway (Svalbard),78.0667,14.2167,SJBAR,13,,100000,Arctic ice class (Svalbard/Isfjorden); year-round via coastal icebreaker support,,Limited (Arktikugol coal-fired power plant; no commercial bunkering),,,"Trust Arktikugol (Russian Federation, state-owned)",State-owned (Trust Arktikugol / Government of Russia),"tass.com (OFFICIAL: Arktikugol upgrades port infrastructures on Spitsbergen; berth depth to 13m, ship repair centre commissioned; Barentsburg & Piramida berths to become transport hubs; CEO Ildar Neverov); en.wikipedia.org/wiki/Barentsburg (2nd-largest Svalbard settlement; Russian coal mining town; pop ~300; coords 78.0667N/14.2167E); thebarentsobserver.com (Barentsburg port welcomes historic visa-free voyage directly from Murmansk — Professor Molchanov; Arktikugol 70M RUB/yr servicing Russian fishing vessels); svalbardmuseum.no/en/barentsburg (last remaining Russian settlement & final active mining community; land owned by Trust Arktikugol) SEIZURE EVENT CONFIRMED 2026-09-02: Russian research/passenger vessel Professor Molchanov (Roshydromet-owned, Arktikugol-operated) arrested in Barentsburg by order of Nord-Troms og Senja District Court (31-Aug) executed by Governor of Svalbard Lars Fause (2-Sep) to enforce Naftogaz $4.22B arbitration award; vessel confined to port; Russian Embassy Oslo (amb. Korchunov, 3-Sep) demands release citing Svalbard Treaty; PREVIOUS CYCLE RUMOR-DENIAL OVERTURNED — now multi-source verified; crew/passengers incl. minors in Barentsburg, repatriation assistance offered by Sysselmesteren || sysselmesteren.no (Governor of Svalbard arrest order, OFFICIAL); newsinenglish.no 2026-09-03 ""Russian tensions build after ship seizure at Barentsburg""; facebook.com/RusEmbNo 2026-09-03 Embassy comment (OFFICIAL Russian MFA channel); diplomacyandlaw.com legal analysis (court order 31-Aug, execution 2-Sep, Naftogaz $4.22B); en.highnorthnews.com ""Russian Ship Arrested in Svalbard: We are Not a Party, says the Governor of Svalbard"" || ARREST PROCEEDINGS UPDATE 03-04-Sep-2026: EX-PARTE arrest revealed — court documents (via RIA Novosti ria.ru/20260904/norvegiya-2115422616.html, 04-Sep) show Naftogaz sought arrest WITHOUT oral hearing and WITHOUT notifying defendant before execution, so vessel could not leave Norwegian waters; Arktikugol lawyers intend to CHALLENGE arrest decision (korabel.ru 03-Sep); Russian side deems detention violation of international law; Kremlin SUMMONED Norwegian ambassador in Moscow to lodge formal complaint + amb. Korchunov insists on immediate release & safety of passengers/crew via legal channels (DW dw.com/a-78889005 03-Sep); Norwegian Justice Ministry: Russia can demand district-court reassessment of case (DW); SOFX/Interfax: Nord-Troms court order 31-Aug, execution 02-Sep, framed as departure from shadow-fleet detention precedent (civilian research/passenger vessel held under commercial order onshore); 2026 Molchanov Murmansk-Barentsburg season: 10 voyages planned vs 5 in 2025 (Arktikugol/Morskaya Praktika context); REUTERS CONFIRMATION 04-Sep-2026: reuters.com/world/norway-seizes-russian-ship-over-naftogaz-award-company-says-2026-09-02 (top western wire: seizure to enforce $4.22B award, Russia denounced move as piracy, Naftogaz to continue global asset seizures incl US/France/UK/Finland per Independent, counsel Wikborg Rein + Covington & Burling); thebarentsobserver.com 457215 confirms court name Nord-Troms og Senja + award interest/costs; Independent: 24-hour standoff with Norwegian Coast Guard before vessel docked Barentsburg",90,2026-09-05
ARC-PORT-150,"Pyramiden Port (abandoned Soviet coal-mining port — now tourism berth, Billefjorden)",ARC-CITY-094,Norway (Svalbard),78.6567,16.3250,,,,,Arctic/Billefjorden ice; summer boat & winter snowmobile access,,,,,"Trust Arktikugol (Russian Federation, state-owned)",State-owned (Trust Arktikugol / Government of Russia),"en.wikipedia.org/wiki/Pyramiden (abandoned Soviet coal mining settlement; founded 1910 Sweden, sold to USSR 1927, closed 1998; Soviet-era coal-loading crane in harbour; approx 78.6567N/16.3250E, Billefjorden, Spitsbergen); thebarentsobserver.com (coal-loading crane in Pyramiden harbour; Soviet flag hoisted atop crane; Arktikugol revitalisation & tourism plans); en.wikivoyage.org (Pyramiden ~50km from Longyearbyen; boat/snowmobile only)",65,2026-08-26
ARC-PORT-151,Kangerlussuaq Port (Sondre Stromfjord),ARC-CITY-062,Greenland,67.0094,-50.6892,GLKAN,4.5,,,,,,,,Sikuki Nuuk Harbour A/S (operates Nuuk + Kangerlussuaq),State-owned (Government of Greenland / Naalakkersuisut),"sikuki.gl 2024-10-25 'Dredging in the Port of Kangerlussuaq' (official operator: shipping channel dredged, widened to 24m, deepened to 3.5-5m MV, harbour basin to 5m; final phase 2025 widen to 38m, min 4.5m MV); upfrontcom.dk 2026 'Expansion of the harbour in Nuuk takes shape' (independent: Greenland-wide improvement - dredging and new facilities at Kangerlussuaq port); sikuki.gl 'Sikuki selects KJ Greenland for Nuuk expansion' (official operator: owns/operates Nuuk and Kangerlussuaq ports) | GIS-2026-09-07: UNECE LOCODE GLSFJ (airport) → GLKAN (Kangerlussuaq Havn)",80,2026-09-07
ARC-PORT-153,Steensby Inlet Deep-Water Port (Baffinland Mary River Steensby Component),ARC-CITY-100,Canada,71.9600,-79.6000,,15.0,1,22000000,Arc4,NULL,No,NULL,NULL,Baffinland Iron Mines Corporation,Corporate (Energy & Minerals Group / ArcelorMittal),"baffinland.com 2026-01-29 official news release (Steensby Component cleared to begin construction; production 4.2 -> 22 Mtpa; rail to new deepwater port at Steensby Inlet replaces truck haul to Milne Port; ~$3B; 80-1,200 jobs); cbc.ca 2026-01-29 (149 km railway, ~1 km trains, 6.5 round trips/day, construction later 2026, completion ~3 yrs); maritime-executive.com 2026-01-29 (Canada approves Arctic mineral port on Baffin Island, 149-km railway, 4.2->22 Mtpa); yellowknifer.com 2026-01-29 (production 4.2 -> 22 Mtpa by 2030, 800-1,200 jobs); PND Engineers Milne Inlet Ore Dock reference; discoveryalert.com (dual-port Milne+Steensby, Cape-size ~180k DWT, season 6->10 months). NAME DISAMBIGUATION: NEW Steensby Inlet port distinct from existing Milne Inlet port (Baffinland current single-port); coordinates approximate for Steensby Inlet, north Baffin Island",88,2026-09-02
ARC-PORT-155,Vopnafjörður Deep-Water Port (Arctic transshipment hub candidate),ARC-CITY-101,Iceland,65.746,-14.780,ISVPN,70.0,3,800000,None,30000,Yes,8000-22000,60,Vopnafjarðarhreppur municipality / Vopnafjörður Port (adjacent Finnafjord Port Development Co.),Municipal (community-owned; adjacent Finnafjord FFPD JV Bremenports/ELFA),"arcticportal.org Arctic hub-ports comparative study (Vopnafjörður transshipment harbor depth >70 m, among deepest Arctic hub ports, referenced to Icelandic Maritime Administration research); magicport.ai (UN/Locode ISVPN, 65.74599N/-14.77958E, ice: none); thearcticinstitute.org future-arctic-shipping (Vopnafjörður + Kirkenes cited as major future Arctic deep-water hubs). NAME DISAMBIGUATION: distinct from Finnafjord Port Development Company (ARC-PORT-078, adjacent NE-Iceland fjord) — this row is the existing Vopnafjörður harbour / deep-water transshipment candidate at ISVPN",75,2026-09-02
ARC-PORT-156,Liinakhamari (Western Gate) Transshipment Terminal — remote terminal of Port of Murmansk,ARC-CITY-102,Russia,69.6333,31.2500,,20,,1000000,"Ice-free year-round (Gulf Stream); Ro-Ro/Lo-Lo/Ro-Lo, transfer Arctic-class -> conventional , NSR West-Gate",50000,,,,OOO Pribrezhny (Western Gate terminal) / OOO Port Liinakhamari (Norilsk Nickel tourism cluster),"Private (OOO Pribrezhny) + Murmansk port rem. terminal (land sec No21, water sec No3); AZRF resident","maritime-executive.com/blog/new-port-planned-for-russia-s-growing-northern-logistics-chain (Liinakhamari remote terminal of Murmansk port land sec No21/water sec No3, open to foreign ships by RF Gov decree; natural depth to 20m; OOO Pribrezhny transshipment hub, green-bond finance, Korzunovo airport 30km, 5ha/300m waterfront, 30k+20k sqm, up to 1M t, Ro-Ro/Lo-Lo/Ro-Lo); allaboutshipping.co.uk/2020/03/12/northern-logistics-chain/ (Western Gate container terminal Arctic->conventional, deep 20m, RF Gov decree, green bonds, NSTC); ru.thebarentsobserver.com/razrabotciki-ne-otkazyvautsa-ot-grandioznyh-planov-stroitelstva-porta-v-pecengskoj-gube/221768 (500k TEU container + 1M t transshipment, up to 300k DWT, railway link); en.wikipedia.org/wiki/Liinakhamari (ice-free harbour 69.6333/31.25, Finland's only ocean harbour 1920-44); kolland.art/news/port-liinahamari-novyj-rezident-arkticheskoj-zony-rf/ (AZRF resident). NAME DISAMBIGUATION: distinct from ARC-PORT-001 Murmansk Com. Sea Port core, ARC-PORT-031 Lavna Coal Terminal, ARC-PORT-132 NewNew NSR container terminal — this is the separate Liinakhamari/Western Gate remote ro-ro+container transshipment hub in Pechenga Bay.",78,2026-09-02
ARC-PORT-157,Murmansk Arctic Gate Marine Terminal (Morskoy Terminal Vorota Arktiki) — Belarusian-backed Kola Bay multimodal hub,ARC-CITY-001,Russia,68.9800,33.0000,,,,28000000,"Ice-free Kola Bay (Gulf Stream) west shore near Mishukovo; bulk, oil products, containers, fertilizers (potash)",,,,,"Morskoy Terminal Vorota Arktiki LLC (Marine Terminal Arctic Gate) — 99% Logistic Energy LLC (Belarus), 1% Nelli Malyarova; gen.dir. Andrey Bunakov",Private (Belarusian-backed JV),"interfax.com/newsroom/top-stories/101643/ (Belarusian investors Arctic Gate Marine Terminal LLC, Logistic Energy LLC, Kola Bay near Mishukovo, multimodal bulk/oil/container, 25-30M t/yr design, first cargo ~2028, registered Apr 1 2024, gen dir Andrey Bunakov); thebarentsobserver.com/industry-and-energy/behind-aleksandr-lukashenkos-grand-port-plan-in-murmansk-is-a-dodgy-deal-signed-by-a-disgraced-exconvict/145101 (Morskoy Terminal Vorota Arktiki, established Apr 1 2024, up to 25M t, containers/oil/bulk/fertilizers, Kola Bay west shore); reform.news/en/belarusian-port-project-in-murmansk-at-pre-investment-stage (agreement Apr 2024, 25-30M t, pre-investment); polarjournal.net/murmansk-builds-port-for-belarus (governor Andrei Chibis, estimated 25M t/yr, December 2024 completion, potash/bulk for Belarusian cargo). NAME DISAMBIGUATION: distinct from ARC-PORT-031 Lavna Coal Terminal (Rostec, east side) — Arctic Gate is the Belarusian/West-shore Kola Bay multimodal terminal.",75,2026-09-02
ARC-PORT-158,Sortland Havn KF — Vesterålen regional logistics & RoRo/project-cargo port (municipal hub linking sea & land transport),,Norway,68.6964,15.4145,NOSLD,,,,,,,,,"Sortland Havn KF (municipal port foretak of Sortland kommune — Havnegata 7, 8400 Sortland)","Municipal (kommunalt foretak, 100% Sortland municipality)","sortland-havn.no (OFFICIAL: Sortland Havn KF, Havnegata 7 / 8400 Sortland, regional port & logistics hub for Vesterålen linking sea & land transport; handles sea transport, goods receiving, container shipments, Ro-Ro, project cargo; ~4 staff); sortland.kommune.no (Sortland Municipality institutional: Sortland Havn KF regional port, Vesterålen largest municipality ~10,500 residents, key cultural/economic centre). NAME DISAMBIG: DISTINCT from Hadsel Havn KF (Stokmarknes), Helgeland Havn IKS, Bodo Havn KF and Port of Narvik — this is the dedicated Sortland/Vesteralen municipal port.",80,2026-09-03
ARC-PORT-159,"Hadsel Havn KF — instrumental municipal port, guest & cruise port of Hadsel (Stokmarknes, Vesterålen)",,Norway,68.5648,15.2207,NOSKN,,,,,,,,,"Hadsel Havn KF (municipal port foretak of Hadsel kommune — Stokmarknes, Vesterålen, Nordland)","Municipal (kommunalt foretak, Hadsel municipality)","hadselhavn.no (OFFICIAL: Hadsel Havn KF, Stokmarknes/Vesterålen Nordland — port & guest/cruise port services, ship-related services & regulations, waste management, port operations; ~2 staff); hadsel.kommune.no (Hadsel Municipality institutional: municipal port services in Vesterålen). NAME DISAMBIG: DISTINCT from Sortland Havn KF (Sortland), Bodo Havn KF (Bodø), Tromsø Havn KF and Narvik Havn — this is the dedicated Hadsel (Stokmarknes) municipal port.",75,2026-09-03
ARC-PORT-160,Mjóeyrarhöfn (Reyðarfjörður) — East Iceland industrialized bulk hub; planned large-scale Phase-2 expansion to ~2040,ARC-CITY-103,Iceland,65.0284,-14.1121,ISRFJ,14.5,1 (Mjóeyrarbryggja ~383 m; total quay ~408 m; expanding to ~950 m),1350000,Ice-free year-round (NW-Atlantic; deep fjord; supports winter Arctic/NSR-adjacent oil & product calls),60000,Yes (bunkering; tug support ~27.8 t via Reyðarfjörður),,150,Fjarðabyggðarhafnir (Mjóeyrarhöfn under Reyðarfjarðarhafnir); planning partner EPS/Eflu,Municipal (Fjarðabyggð municipality),"fjardabyggdarhafnir.is official port-authority page (~408 m quay, 14.5 m depth, Alcoa Fjarðaál services, 24/7 year-round, ice-free, tug); alta.is official Fjarðabyggð zoning plan (harbour edge 385 m → 985 m, 13.5 m draft-handling, expanded lots); mbl.is 2026-06-04 (9B ISK expansion to 2040; ~1,000 direct/indirect jobs + ~200 from CIP green energy park); austurfrett.is + byggingar.is (three-stage build, 82,000–115,000 m² container/freight area, up to 10B ISK to 2040). NAME DISAMBIGUATION: distinct from Finnafjord port (ARC-PORT-078, Vopnafjörður) and Vopnafjörður port (ARC-PORT-101); this is the Reyðarfjörður / Alcoa-hub port in Fjarðabyggð, East Iceland.",86,2026-09-03
ARC-PORT-161,Koverhar Harbour (Hanko) — strategic offshore-wind logistics & O&M hub for Noatun North (LOI Euroports/OX2/Ålandsbanken),,Finland,59.868,22.992,FIHKO,10.5,,,"Baltic ice-conditions; offshore-wind turbine component storage/assembly/transport (Noatun North up to 4,000 MW, port ops target ~2030)",,,,,"Euroports Group (exclusive partnership with Port of Hanko); Noatun project companies (OX2, Ålandsbanken Offshore Wind I LP)",Municipal (Port of Hanko) + Euroports development/operator agreement,"dredgewire.com/major-milestone-for-finlands-offshore-wind-industry-with-the-signing-of-a-letter-of-intent-to-develop-koverhar-harbour-into-a-strategic-industry-hub/ (independent offshore/energy news: Euroports + Noatun LOI to make Koverhar a strategic industry hub, Noatun North up to 250 turbines/4,000 MW, port ops ~2030, exclusive Port of Hanko + Euroports agreement); alandsbanken.com (OX2 + Bank of Åland green-port / offshore-wind financing ecosystem); ox2.com Noatun North/South (sponsor). NAME DISAMBIG: distinct from Hanko town harbour and Långnäs Mega Green Port (Åland) — this is Koverhar, Hanko, Finland.",82,2026-09-03
ARC-PORT-162,Fuglafjørður Port — Faroe top pelagic port; new 80m Enni deepwater quay (2026),ARC-CITY-104,Faroe Islands,62.2410997,-6.8188386,FOFGJ,15,6,600000,No,40000,Yes,,1000,Port of Fuglafjørður (Fuglafjørður Havn) / Havsbrún P/F,Municipal (Fuglafjørður municipality; Havsbrún P/F major operator),"faroebusinessreport.com/ports-shipping/new-deepwater-quay-for-port-of-fuglafjordur (80m new Enni deepwater quay 12-15m completed 2026; ~2km total quay after Havsbrún harbour expansion; ~500M DKK/€67M investment; 300-600k t raw fish; ~1000 calls/yr); portoffuglafjordur.com (official; >1250m quay; ships to 248m; only Faroe heavy-fuel port commercially); havsbrun.fo (official; deepwater quay ~9m avg, 100-120tph landing). NAME DISAMBIG: Fuglafjørður (Eysturoy) — distinct from Klaksvík/Ánir, Tórshavn & Runavík Faroe ports.; OSM Overpass densify 2026-09-08 (OSM industrial=port way/1164163007 Fuglafjørður)",90,2026-09-08
ARC-PORT-163,Klaksvík Harbour — Ánir / Norðhavnin 2026 industrial-harbour expansion,ARC-CITY-105,Faroe Islands,62.2335,-6.5930,FOKVI,12,3,,No,30000,No,,,Klaksvík Havn (municipal) / Klaksvík Municipality + MAGN oil storage (planned Grótrætt quay),Municipal (Klaksvík municipality),"dailynorthern.com/21226/new-industrial-and-harbour-facility-planned-for-anir-on-nordoyar (Ánir industrial-harbour facility approved Feb 26 2026; public review to Jun 26, objections by Jul 17); kvf.fo (official broadcaster; Klaksvík municipality Feb 26 approval; zone for port trades/storage/services); bluefaroeislands.com/post/several-key-initiatives-at-port-of-klaksvik-in-2026 (2026 initiatives: shore power Kósakaj, Borðoyarvík boat slip, MAGN oil-store quay at Grótrætt); en.wikipedia.org/wiki/Ánirnar (200m quay, 12m depth, 30,000m² storage. NAME DISAMBIG: Klaksvík/Ánir (Borðoy) — distinct from Tórshavn, Fuglafjørður & Runavík.",85,2026-09-03
ARC-PORT-164,"Murmansk coal terminal 'Lavna' (anchor project of Murmansk Transport Hub, western Kola Bay shore)",ARC-CITY-001,Russia,69.0000,32.7900,,,,18000000,"Year-round ice-free deepwater, no icebreaker escort needed; direct neutral-water access feeding NSR / Trans-Arctic Transport Corridor",,,,,GTLK (state project operator) / Novotrans-origin initiative; first coal shipment launched by President Putin at March-2025 International Arctic Forum,State (GTLK) financing + private stevedoring operation,"arctic.gov.ru GosKomissii protocol (Trutnev session, via goarctic.ru): under FP 'Development of the backbone network of sea ports' Lavna 18 Mt coal terminal by 2027, Murmansk LNG 6.8 Mt after 2030 OFFICIAL-GOSKOMISSII + invest.nashsever51.ru Murmansk Ministry of Arctic Development & Economics: total investment >RUB 87B, design 18 Mt/y expandable to 24 Mt/y, 1.4 Mt shipped Mar-2025-Mar-2026, readiness >96%, ~1000 builders, railway Vykhodnoy-Lavna with Tuloma river bridge live OFFICIAL-REGIONAL-GOV + kommersant.ru/doc/8604556: Dec-2025 Russian government approved shift of full design output to 2027 + portnews.ru/news/363036 Governor Chibis: Murmansk port throughput +63 Mt to 110 Mt by 2027 once Lavna (+32 Mt per MTU presentation), Belarusian transhipment port (+25 Mt) and Tuloma (+6 Mt) commissioned + tekkos.ru 29-Jan-2026: new complex commissioned lifting throughput to 12 Mt/y = 67% of design",95,2026-09-03
